,title,order,body,A,B,C,D,E,resposta,resolucao
22,"Questão 113 de Ciências da Natureza e suas Tecnologias da prova ENEM/2022: (ENEM 2022)Em 2002, foi publica",23,"<div><p>(ENEM 2022)</p><p style=""text-align:justify"">Em 2002, foi publicado um artigo científico que relacionava alterações na produção de hormônios sexuais de sapos machos expostos à atrazina, um herbicida, com o desenvolvimento anômalo de seus caracteres sexuais primários e secundários. Entre os animais sujeitos à contaminação, observaram-se casos de hermafroditismo e desmasculinização da laringe. O estudo em questão comparou a concentração de um hormônio específico no sangue de machos expostos ao agrotóxico com a de outros machos e fêmeas que não o foram (controles). Os resultados podem ser vistos na figura.</p><p style=""text-align:center""><img src=""https://raw.githubusercontent.com/NiedsonEmanoel/CDN_ENEMASTER/main/EnemasterParts/MjAyMi0xMS0yMCAyMjoxMTo0NSArMDAwMDkyMjc1Ng==.png"" data-filename=""58622""></p><p>Com base nas informações do texto, qual é o hormônio cujas concentrações estão representadas na figura?</p></div>","<div class=""exercise-answer__content dangerous-html""><p>Estrogênio.</p></div>","<div class=""exercise-answer__content dangerous-html""><p>Feromônio.</p></div>","<div class=""exercise-answer__content dangerous-html""><p>Testosterona.</p></div>","<div class=""exercise-answer__content dangerous-html""><p>Somatotrofina.&nbsp;</p></div>","<div class=""exercise-answer__content dangerous-html""><p>Hormônio folículo estimulante.</p></div>",C,"<div class=""dangerous-html""><p>Segundo o texto, a atrazina leva à desmasculinização dos sapos machos, de modo que deve inibir hormônios masculinos, como a testosterona.</p><p>Resolução fornecida em parceria com Colégio Ari de Sá e SAS Plataforma de Educação<br></p></div>"
23,Questão 114 de Ciências da Natureza e suas Tecnologias da prova ENEM/2022: (ENEM 2022)O veneno da cascavel,24,"<div class=""dangerous-html""><p style=""text-align:justify"">(ENEM 2022)</p><p style=""text-align:justify"">O veneno da cascavel pode causar hemorragia com risco de morte a quem é picado pela serpente. No entanto, pesquisadores do Brasil e da Bélgica desenvolveram uma molécula de interesse farmacêutico, a PEG-collineína-1, a partir de uma proteína encontrada no veneno dessa cobra, capaz de modular a coagulação sanguínea. Embora a técnica não seja nova, foi a primeira vez que o método foi usado a partir de uma toxina animal na sua forma recombinante, ou seja, produzida em laboratório por um fungo geneticamente modificado.</p><p style=""text-align:right""><span>JULIÃO, A. <strong>Técnica modifica proteína do veneno de cascavel e permite criar fármaco que modula a coagulação sanguínea</strong>. Disponível em: https://agencia fapesp.br. Acesso em: 22 nov. 2021 (adaptado).</span></p><p>Esse novo medicamento apresenta potencial aplicação para</p></div>","<div class=""exercise-answer__content dangerous-html""><p>impedir a formação de trombos, típicos em alguns casos de acidente vascular cerebral.</p></div>","<div class=""exercise-answer__content dangerous-html""><p>tratar consequências da anemia profunda, em razão da perda de grande volume de sangue.&nbsp;</p></div>","<div class=""exercise-answer__content dangerous-html""><p>evitar a manifestação de urticárias, comumente relacionadas a processos alérgicos.</p></div>","<div class=""exercise-answer__content dangerous-html""><p>reduzir o inchaço dos linfonodos, parte da resposta imunitária de diferentes infecções.</p></div>","<div class=""exercise-answer__content dangerous-html""><p>regular a oscilação da pressão arterial, característica dos quadros de hipertensão.</p></div>",A,"<div class=""dangerous-html""><p>O processo coagulatório caracteriza-se pela conversão fisiológica, em coágulos típicos, do sangue em sua apresentação líquida, contribuindo para a formação de quadros hemorrágicos na interrupção do sangramento. Porém, em condições específicas de formação de coágulos intravasculares, pode haver a ocorrência biológica de tromboses arteriais e venosas. Os componentes de coagulação incluem os elementos plaquetários, os vasos sanguineos bem como os chamados fatores de coagulação. Os processos coagulatórios ocorrem sob duas vias: a intrínseca, que ocorre no interior dos vasos sanguineos; e a extrinseca, quando há, de forma genérica, o extravazamento do sangue dos vasos para os tecidos conjuntivos.</p><p>Dessa forma, os mecanismos coagulatórios envolvem uma sequência de eventos químicos e plaquetários, resultando na for-mação de um coágulo de fibrina que contribui para a hemostasia (cessação do sangramento) e a reparação do tecido danificado.</p><p>Analisando o comando, evidencia-se o desenvolvimento de uma molécula de interesse farmacêutico, a chamada PEG-collineína-1, a partir de um componente proteico encontrado no veneno da cascavel, capaz de modular os processos envolvidos na coagulação sanguinea. Dessa forma, considerando a aplica- bilidade farmacêutica da referida molécula (PEG-collineina-1), o fármaco em questão apresenta potencial aplicação para gerar impedimentos na formação de trombos, eventos típicos, em alguns casos, de acidente vascular cerebral.</p><p><strong>Resposta correta: A</strong></p><p><br></p></div>"
24,Questão 115 de Ciências da Natureza e suas Tecnologias da prova ENEM/2022: (ENEM 2022)Um Buraco Negro é um,25,"<div class=""dangerous-html""><p>(ENEM 2022)</p><p style=""text-align:justify"">Um Buraco Negro é um corpo celeste que possui uma grande quantidade de matéria concentrada em uma pequena região do espaço, de modo que sua força gravitacional é tão grande que qualquer partícula fica aprisionada em sua superfície, inclusive a luz. O raio dessa região caracteriza uma superfície-limite, chamada de horizonte de eventos, da qual nada consegue escapar. Considere que o Sol foi instantaneamente substituído por um Buraco Negro com a mesma massa solar, de modo que o seu horizonte de eventos seja de aproximadamente 3,0 km.</p><p style=""text-align:right""><span>SCHWARZSCHILD, K. <strong>On the Gravitational Field of a Mass Point According to Einstein's Theory</strong>. Disponível em: arxiv.org. Acesso em: 26 maio 2022 (adaptado).</span></p><p>Após a substituição descrita, o que aconteceria aos planetas do Sistema Solar?</p></div>","<div class=""exercise-answer__content dangerous-html""><p>Eles se moveriam em órbitas espirais, aproximando-se sucessivamente do Buraco Negro.</p></div>","<div class=""exercise-answer__content dangerous-html""><p>Eles oscilariam aleatoriamente em torno de suas órbitas elípticas originais.</p></div>","<div class=""exercise-answer__content dangerous-html""><p>Eles se moveriam em direção ao centro do Buraco Negro.</p></div>","<div class=""exercise-answer__content dangerous-html""><p>Eles passariam a precessionar mais rapidamente.</p></div>","<div class=""exercise-answer__content dangerous-html""><p>Eles manteriam suas órbitas inalteradas.</p></div>",E,"<div><p style=""text-align:justify"">De acordo com a Lei da Gravitação Universal, </p><p style=""text-align:center""><img data-size=""1"" data-latex=""F%20=%20%5Cfrac%7BG%5Ccdot%20M%5Ccdot%20m%7D%7Bd%5E2%7D"" src=""https://raw.githubusercontent.com/NiedsonEmanoel/CDN_ENEMASTER/main/EnemasterParts/MjAyMi0xMS0yMSAxMjoyOToxOCArMDAwMDI3NzQ=.png"">,&nbsp;</p><p style=""text-align:justify"">não teremos alteração entre o Sol e os planetas com a substituição do Sol pelo buraco negro. Isso acontece porque:&nbsp;</p><p style=""text-align:justify"">I. A massa do Sol é a mesma do Buraco Negro;</p><p style=""text-align:justify"">II. Os planetas do sistema solar estão fora da região denominada horizonte de eventos, região onde os planetas seriam sugados pelo Buraco Negro. Assim, as orbitas dos planetas não seriam alteradas, de acordo com a terceira lei de Kepler.&nbsp;</p><p style=""text-align:justify""><strong>Resposta correta: E</strong></p><p style=""text-align:justify""><br></p></div>"
25,Questão 116 de Ciências da Natureza e suas Tecnologias da prova ENEM/2022: (ENEM 2022)Durante o ano de 202,26,"<div class=""dangerous-html""><p>(ENEM 2022)</p><p style=""text-align:justify"">Durante o ano de 2020, impulsionado pela necessidade de respostas rápidas e eficientes para desinfectar ambientes de possíveis contaminações com o SARS-CoV-2, causador da covid-19, diversas alternativas foram buscadas para os procedimentos de descontaminação de materiais e ambientes. Entre elas, o uso de ozônio em meio aquoso como agente sanitizante para pulverização em humanos e equipamentos de proteção em câmaras ou túneis, higienização de automóveis e de ambientes fechados e descontaminação de trajes. No entanto, pouca atenção foi dada à toxicidade do ozônio, à formação de subprodutos, ao nível de concentração segura e às precauções necessárias.</p><p style=""text-align:right""><span>LIMA, M. J. A.; FELIX, E. P.; CARDOSO, A. A. Aplicações e implicações do ozônio na indústria, ambiente e saúde. <strong>Química Nova</strong>, n. 9, 2021 (adaptado).</span></p><p style=""text-align:justify"">O grande risco envolvido no emprego indiscriminado dessa substância deve-se à sua ação química como</p></div>","<div class=""exercise-answer__content dangerous-html""><p>catalisador.</p></div>","<div class=""exercise-answer__content dangerous-html""><p>oxidante.</p></div>","<div class=""exercise-answer__content dangerous-html""><p>redutor.</p></div>","<div class=""exercise-answer__content dangerous-html""><p>ácido.</p></div>","<div class=""exercise-answer__content dangerous-html""><p>base.</p></div>",B,"<div class=""dangerous-html""><p style=""text-align:justify""><span style=""font-size:1em"">O gás ozônio (O3) é um poderoso agente oxidante, e precisa ser usado com cuidado, pois não deve ser inalado e pode reagir com moléculas orgânicas presentes no organismo, formando produtos indesejáveis.</span></p><p style=""text-align:justify""><span style=""font-size:1em""><br></span></p><p style=""text-align:justify""><span style=""font-size:1em"">Resposta correta: B</span></p><p style=""text-align:justify""><span style=""font-size:1em""><br></span></p><p style=""text-align:justify""><span style=""font-size:1em""></span></p><p><span><strong><br></strong></span><br></p></div>"
26,Questão 117 de Ciências da Natureza e suas Tecnologias da prova ENEM/2022: (ENEM 2022)Na figura está repre,27,"<div><p style=""text-align:justify"">(ENEM 2022)</p><p style=""text-align:justify"">Na figura está representado o mosaicismo em função da inativação aleatória de um dos cromossomos X, que ocorre em todas as mulheres sem alterações patológicas.</p><p style=""text-align:center""><img src=""https://raw.githubusercontent.com/NiedsonEmanoel/CDN_ENEMASTER/main/EnemasterParts/MjAyMi0xMS0yMCAyMjoxMzo1MiArMDAwMDE2MDY1MA==.png"" data-filename=""58623""></p><p style=""text-align:justify"">Entre mulheres heterozigotas para doenças determinadas por genes recessivos ligados ao sexo, essa inativação tem como consequência a ocorrência de</p></div>","<div class=""exercise-answer__content dangerous-html""><p>pleitropia.</p></div>","<div class=""exercise-answer__content dangerous-html""><p>mutação gênica.</p></div>","<div class=""exercise-answer__content dangerous-html""><p>interação gênica.</p></div>","<div class=""exercise-answer__content dangerous-html""><p>penetrância incompleta.</p></div>","<div class=""exercise-answer__content dangerous-html""><p>expressividade variável.</p></div>",E,"<div class=""dangerous-html""><p>Nos mamíferos, inclusive na espécie humana, a determinação genética do sexo é do tipo XY. Desse modo, indivíduos do sexo masculino têm cromossomos sexuais e indivíduos do sexo feminino têm cromossomos XX. Nas fêmeas de mamíferos, um dos cromossomos X está inativado na forma de heterocromatina, formando uma estrutura denominada cromatina sexual ou corpúsculo de Barr. A hipótese mais aceita para justificar essa inativação é a Hipótese de Lyon ou do Mecanismo de Compensação de Dose, segundo a qual um dos cromossomos X da mulher é inativado para evitar a produção excessiva de substâncias codificadas por genes do cromossomo X, o que seria prejudicial de alguma forma. Assim, em mulheres heterozigotas para genes no cromossomo X, por exemplo, XDXd, onde D não determina uma doença e d determina uma doença, há inativação de um dos cromossomos X, o que ocorre de modo aleatório Assim, em algumas partes do corpo, inativa o cromossomo X do alelo D, ficando ativo o cromossomo X do alelo d. de modo que essa parte do corpo pode manifestar a doença, já em outras partes do corpo, inativa o cromossomo X do alelo d, ficando ativa o cromossomo X do alelo D, de modo que essa parte do corpo pode não manifestar a doença. Como a inativação do cromossomo X extra é aleatória, as partes do corpo com alelo D e d, ou seja, que manifestam e que não manifestam a doença, são bem variáveis, de modo que a intensidade de manifestação da doença, ou seja a expressividade, pode ser muito variável.</p><p>Observação: Penetrância gênica é a “percentagem real” com que um gene se manifesta no total dos indivíduos em que teoricamente, esse gene deveria se manifestar. A observação prática demonstra que a manifestação gênica nem sempre corresponde, estatisticamente, ao que era de esperar.</p><div>Resolução fornecida em parceria com Colégio Ari de Sá e SAS Plataforma de Educação<br></div></div>"
27,Questão 118 de Ciências da Natureza e suas Tecnologias da prova ENEM/2022: (ENEM 2022)O físico Hans C. Oer,28,"<div><p>(ENEM 2022)</p><p style=""text-align:justify"">O físico Hans C. Oersted observou que um fio transportando corrente elétrica produz um campo magnético. A presença do campo magnético foi verificada ao aproximar uma bússola de um fio conduzindo corrente elétrica. A figura ilustra um fio percorrido por uma corrente elétrica<i> i,</i> constante e com sentido para cima. Os pontos <strong>A</strong>,<strong> B </strong>e<strong> C</strong> estão num plano transversal e equidistantes do fio. Em cada ponto foi colocada uma bússola.</p><p style=""text-align:center""><img src=""https://raw.githubusercontent.com/NiedsonEmanoel/CDN_ENEMASTER/main/EnemasterParts/MjAyMi0xMS0yMCAyMjoxNDozNiArMDAwMDc2MzIzMw==.png"" data-filename=""58625""></p><p style=""text-align:justify"">Considerando apenas o campo magnético por causa da corrente<i> i</i>, as respectivas configurações das bússolas nos pontos <strong>A</strong>,<strong> B</strong> e <strong>C</strong> serão</p></div>","<div class=""exercise-answer__content dangerous-html""><p style=""text-align:left""><img src=""https://raw.githubusercontent.com/NiedsonEmanoel/CDN_ENEMASTER/main/EnemasterParts/MjAyMi0xMS0yMCAyMjoxNDo0NCArMDAwMDgzNTQ4NQ==.png"" data-filename=""58627""><br></p></div>","<div class=""exercise-answer__content dangerous-html""><p style=""text-align:left""><img src=""https://raw.githubusercontent.com/NiedsonEmanoel/CDN_ENEMASTER/main/EnemasterParts/MjAyMi0xMS0yMCAyMjoxNDo0OSArMDAwMDkzNDQwNw==.png"" data-filename=""58628""><br></p></div>","<div class=""exercise-answer__content dangerous-html""><p style=""text-align:left""><img src=""https://raw.githubusercontent.com/NiedsonEmanoel/CDN_ENEMASTER/main/EnemasterParts/MjAyMi0xMS0yMCAyMjoxNDo1NSArMDAwMDI0Njg2Mg==.png"" data-filename=""58629""><br></p></div>","<div class=""exercise-answer__content dangerous-html""><p style=""text-align:left""><img src=""https://raw.githubusercontent.com/NiedsonEmanoel/CDN_ENEMASTER/main/EnemasterParts/MjAyMi0xMS0yMCAyMjoxNTowMSArMDAwMDk0MjE3MA==.png"" data-filename=""58630""><br></p></div>","<div class=""exercise-answer__content dangerous-html""><p style=""text-align:left""><img src=""https://raw.githubusercontent.com/NiedsonEmanoel/CDN_ENEMASTER/main/EnemasterParts/MjAyMi0xMS0yMCAyMjoxNTowNyArMDAwMDE1OTYyNg==.png"" data-filename=""58631""><br></p></div>",D,"<div><p>Aplicando a regra da mão direita, onde a ponta dos dedos representa o campo magnético, e o polegar, a corrente elétrica, teremos o campo de acordo com a figura acima. A bússola terá o seu norte apontando de acordo com a linha de indução do campo.</p><div><br><div style=""text-align:center""><img src=""https://raw.githubusercontent.com/NiedsonEmanoel/CDN_ENEMASTER/main/EnemasterParts/MjAyMi0xMS0yMSAwMToxNjo1NyArMDAwMDE1MTg4NA==.png"" data-filename=""58779""></div><div style=""text-align:center""><strong><br></strong></div><div style=""text-align:left""><strong>Resposta correta: D</strong></div><div style=""text-align:left""><br></div><div style=""text-align:left""><br></div><div style=""text-align:left""><br></div></div></div>"
28,Questão 119 de Ciências da Natureza e suas Tecnologias da prova ENEM/2022: (ENEM 2022)O quadro mostra valo,29,"<div><p>(ENEM 2022)</p><p>O quadro mostra valores de corrente elétrica e seus efeitos sobre o corpo humano.</p><p style=""text-align:center""><img data-filename=""58642"" src=""https://raw.githubusercontent.com/NiedsonEmanoel/CDN_ENEMASTER/main/EnemasterParts/MjAyMi0xMS0yMCAyMjoxODo1MCArMDAwMDUyODk=.png""><br></p><p style=""text-align:justify"">A corrente elétrica que percorrerá o corpo de um indivíduo depende da tensão aplicada e da resistência elétrica média do corpo humano. Esse último fator está intimamente relacionado com a umidade da pele, que seca apresenta resistência elétrica da ordem de 500 kΩ, mas, se molhada, pode chegar a apenas 1 kΩ.</p><p style=""text-align:justify"">Apesar de incomum, é possível sofrer um acidente utilizando baterias de 12 V. Considere que um indivíduo com a pele molhada sofreu uma parada respiratória ao tocar simultaneamente nos pontos A e B de uma associação de duas dessas baterias.</p><p style=""text-align:right""><span>DURAN, J. E. R. <strong>Biofísica: fundamentos e aplicações</strong>. São Paulo: Pearson Prentice Hall, 2003 (adaptado).</span></p><p>Qual associação de baterias foi responsável pelo acidente?</p></div>","<div class=""exercise-answer__content dangerous-html""><p style=""text-align:left""><img src=""https://raw.githubusercontent.com/NiedsonEmanoel/CDN_ENEMASTER/main/EnemasterParts/MjAyMi0xMS0yMCAyMjoyMDo0NCArMDAwMDE4MTQ0Ng==.png"" data-filename=""58643""><br></p></div>","<div class=""exercise-answer__content dangerous-html""><p style=""text-align:left""><img src=""https://raw.githubusercontent.com/NiedsonEmanoel/CDN_ENEMASTER/main/EnemasterParts/MjAyMi0xMS0yMCAyMjoyMDo1MiArMDAwMDMyNzEyNw==.png"" data-filename=""58644""><br></p></div>","<div class=""exercise-answer__content dangerous-html""><p style=""text-align:left""><img src=""https://raw.githubusercontent.com/NiedsonEmanoel/CDN_ENEMASTER/main/EnemasterParts/MjAyMi0xMS0yMCAyMjoyMToxNSArMDAwMDI5NzI3MA==.png"" data-filename=""58645""><br></p></div>","<div class=""exercise-answer__content dangerous-html""><p style=""text-align:left""><img src=""https://raw.githubusercontent.com/NiedsonEmanoel/CDN_ENEMASTER/main/EnemasterParts/MjAyMi0xMS0yMCAyMjoyMToyNiArMDAwMDg1NTA4MQ==.png"" data-filename=""58646""><br></p></div>","<div class=""exercise-answer__content dangerous-html""><p style=""text-align:left""><img src=""https://raw.githubusercontent.com/NiedsonEmanoel/CDN_ENEMASTER/main/EnemasterParts/MjAyMi0xMS0yMCAyMjoyMTozNSArMDAwMDEwNzI1OA==.png"" data-filename=""58647""><br></p></div>",A,"<div><p>I. A questão destacou que a pessoa encontra-se molhada. Logo, a resistência é de R= 1<span style=""font-size:1em"">k</span><span style=""font-size:1em"">𝞨</span></p><p>II. A pessoa sofre parada respiratória. Logo, a corrente deve estar compreendida entre 20 mA e 100 mA.</p><p>III. A questão mostra que usaremos duas baterias de 12 V cada uma. Usando duas baterias em série, teremos a d.d.p. total sendo 24 V.</p><p><img src=""https://raw.githubusercontent.com/NiedsonEmanoel/CDN_ENEMASTER/main/EnemasterParts/MjAyMi0xMS0yMSAwMTo0NTozNiArMDAwMDcyMzQ0OA==.png"" data-filename=""58797""><br></p><p>Aplicando a 1ª lei de OHM, teremos:</p><p><img src=""https://raw.githubusercontent.com/NiedsonEmanoel/CDN_ENEMASTER/main/EnemasterParts/MjAyMi0xMS0yMSAwMTo0NTo0OSArMDAwMDE5Mzc5Mw==.png"" data-filename=""58798""><br></p><p><strong>Obs.:</strong> em geradores em série, o polo positivo de um gerador é ligado ao polo negativo do outro gerador, como mostra o item A.</p><p>Resolução fornecida em parceria com Colégio Ari de Sá e SAS Plataforma de Educação<br></p></div>"
29,Questão 120 de Ciências da Natureza e suas Tecnologias da prova ENEM/2022: (ENEM 2022)O urânio é empregado,30,"<div class=""dangerous-html""><p>(ENEM 2022)</p><p style=""text-align:justify"">O urânio é empregado como fonte de energia em reatores nucleares. Para tanto, o seu mineral deve ser refinado, convertido a hexafluoreto de urânio e posteriormente enriquecido, para aumentar de 0,7% a 3% a abundância de um isótopo específico - o urânio-235. Uma das formas de enriquecimento utiliza a pequena diferença de massa entre os hexafluoretos de urânio-235 e de urânio-238 para separá-los por efusão, precedida pela vaporização. Esses vapores devem efundir repetidamente milhares de vezes através de barreiras porosas formadas por telas com grande número de pequenos orifícios. No entanto, devido à complexidade e à grande quantidade de energia envolvida, cientistas e engenheiros continuam a pesquisar procedimentos alternativos de enriquecimento.</p><p style=""text-align:right""><span>ATKINS, P.; JONES, L. Princípios de química: questionando a vida moderna e o meio ambiente. Porto Alegre: Bookman, 2006 (adaptado).</span></p><p>Considerando a diferença de massa mencionada entre os dois isótopos, que tipo de procedimento alternativo ao da efusão pode ser empregado para tal finalidade?</p></div>","<div class=""exercise-answer__content dangerous-html""><p>Peneiração.</p></div>","<div class=""exercise-answer__content dangerous-html""><p>Centrifugação.</p></div>","<div class=""exercise-answer__content dangerous-html""><p>Extração por solvente.</p></div>","<div class=""exercise-answer__content dangerous-html""><p>Destilação fracionada.</p></div>","<div class=""exercise-answer__content dangerous-html""><p>Separação magnética.</p></div>",B,"<div><p>Considerando o texto e a diferença das massas entre os isótopos, um método alternativo para o enriquecimento do urânio é a centrifugação, onde as moléculas mais pesadas</p><p><img data-size=""1"" data-latex=""%5Cbigg(%5E%7B238%7DU%5Cbigg)"" src=""https://raw.githubusercontent.com/NiedsonEmanoel/CDN_ENEMASTER/main/EnemasterParts/MjAyMi0xMS0yMCAyMzo1NzozNyArMDAwMDU1NzE5Mw==.png"">&nbsp; são jogadas para as bordas da centrifuga, sendo separadas das moléculas que possuem urânio mais leve&nbsp;<img src=""https://raw.githubusercontent.com/NiedsonEmanoel/CDN_ENEMASTER/main/EnemasterParts/MjAyMi0xMS0yMCAyMzo1NzozNyArMDAwMDcxMTUzMQ==.png"" data-latex=""%5Cbigg(%5E%7B235%7DU%5Cbigg)"" data-size=""1"">.</p><p><strong>Resposta correta: B</strong><br><br><br></p><br></div>"
30,Questão 121 de Ciências da Natureza e suas Tecnologias da prova ENEM/2022: (ENEM 2022)A Agência Nacional d,31,"<div class=""dangerous-html""><p>(ENEM 2022)</p><p style=""text-align:justify"">A Agência Nacional de Vigilância Sanitária (Anvisa) aprovou um produto de terapia gênica no país, indicado para o tratamento da distrofia hereditária da retina. O procedimento é recomendado para crianças acima de 12 meses e adultos com perda de visão causada pela mutação do gene humano RPE65. O produto, elaborado por engenharia genética, é composto por um vírus, no qual foi inserida uma cópia do gene normal humano RPE65 para corrigir o funcionamento das células da retina.</p><p style=""text-align:right""><span>ANVISA. Disponível em: www.gov.br/anvisa. Acesso em: 4 dez. 2021 (adaptado)</span></p><div style=""text-align:justify"">O sucesso dessa terapia advém do fato de que o produto favorecerá a<br></div></div>","<div class=""exercise-answer__content dangerous-html""><p>correção do código genético para a tradução da proteína.<br></p></div>","<div class=""exercise-answer__content dangerous-html""><p>alteração do RNA ribossômico ligado à síntese da proteína.<br></p></div>","<div class=""exercise-answer__content dangerous-html""><p>produção de mutações benéficas para a correção do problema.<br></p></div>","<div class=""exercise-answer__content dangerous-html""><p>liberação imediata da proteína normal na região ocular humana.<br></p></div>","<div class=""exercise-answer__content dangerous-html""><p>expressão do gene responsável pela produção da enzima normal.<br></p></div>",E,"<div class=""dangerous-html""><p>A terapia gênica consiste no tratamento de doenças genéticas pela introdução de genes saudáveis para compensar a existência de genes defeituosos no doente. No caso, o vírus foi usado como vetor para a introdução do gene responsável pela correção da doença. Genes são trechos de DNA com informação para a produção de um RNA, como RNAM, que é traduzido em proteínas, que podem ser enzimas, como no caso da questão.</p><p>Observação: O código genético consiste na relação entre os nucleotideos (bases nitrogenadas) no RNAm e os aminoácidos por eles codificados no peptidio a ser traduzido pelo ribossomo. Cada 3 bases nitrogenadas no RNA mensageiro (RNAM) constituem uma unidade denominada codon que, uma vez traduzida, codifica um certo aminoácido no peptidio. Assim, a terapia gênica corrige defeitos no DNA, mas não altera ou corrige o código genético do indivíduo.</p><p><strong>Resposta correta: E</strong></p><p><br></p></div>"
31,Questão 122 de Ciências da Natureza e suas Tecnologias da prova ENEM/2022: (ENEM 2022)A figura ilustra esq,32,"<div><p>(ENEM 2022)</p><p style=""text-align:justify"">A figura ilustra esquematicamente um processo de remediação de solos contaminados com tricloroeteno (TCE), um agente desengraxante. Em razão de vazamentos de tanques de estocagem ou de manejo inapropriado de resíduos industriais, ele se encontra presente em águas subterrâneas, nas quais forma uma fase líquida densa não aquosa (DNAPL) que se deposita no fundo do aquífero. Essa tecnologia de descontaminação emprega o íon persulfato (S<sub>2</sub>O<sub>8</sub><sup>2-</sup>), que é convertido no radical •SO<sub>4&nbsp; </sub>— por minerais que contêm Fe(III). O esquema representa de forma simplificada o mecanismo de ação química sobre o TCE e a formação dos produtos de degradação.&nbsp;Esse procedimento de remediação de águas subterrâneas baseia-se em reações de</p><p style=""text-align:center""><img src=""https://raw.githubusercontent.com/NiedsonEmanoel/CDN_ENEMASTER/main/EnemasterParts/MjAyMi0xMS0yMCAyMjoyODo1NiArMDAwMDk2ODgyMg==.png"" data-filename=""58662""></p><p style=""text-align:justify""><span style=""font-size:1em;text-align:left"">Esse procedimento de remediação de águas subterrâneas baseia-se em reações de</span><br></p><p></p></div>","<div class=""exercise-answer__content dangerous-html""><p>oxirredução.</p></div>","<div class=""exercise-answer__content dangerous-html""><p>substituição.<br></p></div>","<div class=""exercise-answer__content dangerous-html""><p>precipitação.<br></p></div>","<div class=""exercise-answer__content dangerous-html""><p>desidratação.</p></div>","<div class=""exercise-answer__content dangerous-html""><p>neutralização.<br></p></div>",A,"<div><p style=""text-align:justify"">O esquema mostra que o radical&nbsp;<span style=""text-align:justify"">•</span>SO<sub>4</sub>- faz as transformações descritas a seguir com os números de oxidação respectivos.</p><p style=""text-align:center""><img data-filename=""58736"" src=""https://raw.githubusercontent.com/NiedsonEmanoel/CDN_ENEMASTER/main/EnemasterParts/MjAyMi0xMS0yMSAwMDowMzo0NiArMDAwMDMzOTUzMQ==.png""></p><p style=""text-align:justify"">Todas as variações de nox caracterizam processos de oxirredução.</p><p style=""text-align:justify""><strong>Resposta correta: A</strong><br><br><br></p></div>"
32,Questão 123 de Ciências da Natureza e suas Tecnologias da prova ENEM/2022: (ENEM 2022) De acordo com a Org,33,"<div class=""dangerous-html""><p>(ENEM 2022) </p><p style=""text-align:justify"">De acordo com a Organização Mundial da Saúde, a filariose e a leishmaniose são consideradas doenças tropicais infecciosas e constituem uma preocupação para a saúde pública por ser alto o índice de mortalidade a elas associado.</p><div><div>Uma medida profilática comum a essas duas doenças é o(a)</div></div></div>","<div class=""exercise-answer__content dangerous-html""><p>incineração do lixo orgânico.<br></p></div>","<div class=""exercise-answer__content dangerous-html""><p>construção de rede de esgoto.</p></div>","<div class=""exercise-answer__content dangerous-html""><p>uso de vermífugo pela população.</p></div>","<div class=""exercise-answer__content dangerous-html""><p>controle das populações dos vetores.<br></p></div>","<div class=""exercise-answer__content dangerous-html""><p>consumo de carnes vermelhas bem cozidas.<br></p></div>",D,"<div class=""dangerous-html""><p>A filariose ou elefantíase é uma doença causada por um verme nematódeo denominado de Wuchereria bancrofti, sendo transmitido pela picada do mosquito de gênero Culex quiquefasciatus (muriçoca ou pernilongo). Este verme se aloja no sistema linfático, provocando obstrução dos vasos e gerando um extravasamento da linfa.</p><p>A leishmaniose é uma doença causada por protozoário e transmitida por um inseto conhecido como mosquito-palha (Lutzomyia longipalpis), independente da leishmaniose ser calazar ou ferida brava, ambas as doenças são transmitidas pelo mesmo vetor.</p><p>As duas doenças citadas na questão apresentam como vetor um mosquito. Sendo assim, é fundamental o controle da população desses insetos para diminuir a incidência dessas doenças. Vale ressaltar que é fundamental o tratamento das pessoas doentes como medida profilática.</p><p><strong>Resposta correta: D</strong></p><p><br></p></div>"
